date,title,body,url,image,source,symbol
2025-03-10 15:50:00+00:00,Coinbase To Launch 24/7 Bitcoin and Ethereum Futures Trading in the US,"Coinbase Derivatives plans to introduce 24/7 Bitcoin and Ethereum futures trading, addressing a gap between crypto's continuous market and fixed trading hours. The exchange will o",https://www.coindesk.com/markets/2025/03/10/coinbase-to-launch-24-7-bitcoin-and-ethereum-futures-trading-in-the-us,https://cdn.sanity.io/images/s3y3vcno/production/868ae20c7c05b3aab1825f55f45b74a9484fd851-1920x1280.jpg?auto=format,CoinDesk,ETH
2025-03-10 16:00:00+00:00,Ethereum's Next Big Competitor? This $0.18 Token Could Hit a $100B Market Cap Before 2026,"Ethereum price is rising, but DTX is catching attention. With strong demand, it could reach a $100B market cap before 2026. Early buyers are watching closely.",https://blockonomi.com/ethereums-next-big-competitor-this-0-18-token-could-hit-a-100b-market-cap-before-2026/,https://blockonomi.com/wp-content/uploads/2025/03/Picture1-23.jpg,Blockonomi,ETH
2025-03-10 16:01:00+00:00,"Coinbase, Strategy and Bitcoin Miner Stock Prices Plummet Amid Trump Tariff Turmoil","Major crypto companies like Coinbase, Strategy, and Bitcoin miner MARA are also feeling the pain as stock market indices show red Monday.",https://decrypt.co/309327/coinbase-strategy-bitcoin-miner-stock-prices-plummet,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/02/Coinbase-Phone-shutterstock_2195406145-16x9-1-gID_7.jpg,Decrypt,BTC
2025-03-10 16:10:00+00:00,Ethereum Sees Biggest Outflow Since 2022 but Can It Trigger a Price Reversal?,"Ethereum investors are dropping ETH like hotcakes. Over the past week, a staggering $1.8 billion in ETH has been yanked off exchanges,",https://markets.businessinsider.com/news/stocks/ethereum-sees-biggest-outflow-since-2022-but-can-it-trigger-a-price-reversal-1034460328,https://blog.tipranks.com/wp-content/uploads/2025/03/Screenshot-2025-03-10-at-14-2-1024x546.png?utm_source=markets.businessinsider.com&utm_medium=referral,Markets Insider,ETH
2025-03-10 16:10:00+00:00,No Bottom in Sight as Bitcoin Funding Rate Swings,"The bitcoin perpetual futures funding rate is fluctuating between positive and negative, reflecting market uncertainty. As bitcoin declines and hovers around $80,000, traders are",https://www.coindesk.com/markets/2025/03/10/no-bottom-in-sight-as-bitcoin-funding-rate-swings,https://cdn.sanity.io/images/s3y3vcno/production/5774b4f985abc280fe4750efad91c314f3740802-1043x590.png?auto=format,CoinDesk,BTC
2025-03-10 16:25:00+00:00,Strategy Nears $21 Billion Stock Sale as Its Bitcoin Buys Stall,"Strategy, formerly known as MicroStrategy, is looking to sell $21 billion in preferred stock to buy more Bitcoin, according to a new filing.",https://decrypt.co/309343/strategy-21-billion-stock-sale-bitcoin,,Decrypt,BTC
2025-03-10 16:30:03+00:00,Why Bitcoin and Related Stocks Plunged This Weekend,Here's what Trump's economic policies and the strategic Bitcoin reserve announcement may mean for crypto investors.,https://www.msn.com/en-us/money/other/why-bitcoin-and-related-stocks-plunged-this-weekend/ar-AA1AD0nX,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ACVjf.img?w=2309&h=1299&m=4&q=97,The Motley Fool,BTC
2025-03-10 16:34:50+00:00,Bitcoin miner CleanSpark to join S&P SmallCap 600 Index,CleanSpark recorded $241.7 million in profits during its most recent quarter as revenues surged 120% year over year.,https://www.msn.com/en-us/money/topstocks/bitcoin-miner-cleanspark-to-join-s-p-smallcap-600-index/ar-AA1ADrbR,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-02/0194f336-1cef-7d26-9e52-767b8c50482b",Cointelegraph,BTC
2025-03-10 16:44:00+00:00,Bitcoin falls after hopes that purchases will boost Trump's strategic crypto reserve are dashed,Only bitcoin already held by the US government will be included in President Donald Trump's crypto strategic reserve.,https://www.businessinsider.com/bitcoin-xrp-ether-national-strategic-reserve-digital-asset-stockpile-2025-3,https://i.insider.com/67ced57cb8b41a9673fa21d6?width=1200&format=jpeg,Insider,BTC
2025-03-10 16:44:19+00:00,Why is Bitcoin down today? $696M in liquidations and economic fears hit crypto,"Bitcoin revisited multi-month lows today as US-China trade war concerns kept investors on their toes. A wave of liquidations pushed the overall cryptocurrency market capitalisation under the $3 trillion mark to a level last seen before November 10,",https://www.msn.com/en-us/money/markets/why-is-bitcoin-down-today-696m-in-liquidations-and-economic-fears-hit-crypto/ar-AA1AD7N8,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AD5fj.img?w=1600&h=1067&m=4&q=63,Invezz,BTC
2025-03-10 16:54:00+00:00,Bitcoin's price drop sparks speculation over DOJ's possible sell-off,"Speculation surrounds DOJ Bitcoin sell-off as potential cause for recent price drop, with clarity expected within 30 days.",https://cryptobriefing.com/doj-bitcoin-sell-off-speculation/,https://static.cryptobriefing.com/wp-content/uploads/2025/03/10121932/fae6d19a-9b93-4ee0-bee2-d6534a4fcba8-800x420.jpg,Crypto Briefing,BTC
2025-03-10 16:55:00+00:00,Crypto Czar David Sacks Says US Government May Accumulate More Bitcoin To Add to Strategic BTC Reserve,The Trump Administration's Crypto Czar says the US could gobble up more Bitcoin (BTC) to add to its upcoming strategic reserve.,https://dailyhodl.com/2025/03/10/crypto-czar-david-sacks-says-us-government-may-accumulate-more-bitcoin-to-add-to-strategic-btc-reserve/,https://dailyhodl.com/wp-content/uploads/2024/12/Bitcoin-Supply-Shortage.jpg,The Daily Hodl,BTC
2025-03-10 16:59:44+00:00,"Bitcoin's Drops Below $80,000: Correction Or Buying Opportunity?","Bitcoin's (CRYPTO: BTC) drop below $80,000 has traders questioning whether this is a healthy correction or a prime buying opportunity. What Happened: In a detailed X post on Monday, crypto trader Stockmoney Lizards posited that traders are rushing to buy the dip,",https://www.msn.com/en-us/money/markets/bitcoin-s-drops-below-80-000-correction-or-buying-opportunity/ar-AA1ADdy4,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ADhD8.img?w=1024&h=576&m=4&q=67,Benzinga,BTC
2025-03-10 17:00:00+00:00,What Canada's new Liberal PM Mark Carney means for crypto,Canada's new Liberal prime minister has previously criticized cryptocurrencies like Bitcoin and private stablecoins.,https://cointelegraph.com/news/canada-liberal-pm-mark-carney-crypto,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-03/019580dc-21a2-77d6-9dce-907d9d9a9af9",Cointelegraph,
2025-03-10 17:00:00+00:00,"Ethereum Price Forecast: ETH eyes recovery, but increased ETF outflows weigh on the crypto market","Ethereum (ETH) is down 2% on Monday, trading near the $2,000 psychological level despite increased exchange net outflows. The sustained negative market sentiment is potentially coming from crypto exchange-traded funds (ETFs) investors who have continued to scale down their holdings.",https://www.fxstreet.com/cryptocurrencies/news/ethereum-price-forecast-eth-eyes-recovery-but-increased-etf-outflows-weigh-on-the-crypto-market-202503101700,https://editorial.fxsstatic.com/images/i/ETHEREUM_Large.png,FXStreet,ETH
2025-03-10 17:05:00+00:00,Crypto experts weigh-in on Bitcoin' gold card' to transform Trump's strategic reserve,"Crypto industry experts suggest that the U.S. could establish a Bitcoin reserve as a strategic shift from gold, utilizing budget-neutral methods to acquire Bitcoin.",https://www.msn.com/en-us/money/general/trump-s-bitcoin-gold-card-will-crypto-transform-reserves/ar-AA1ACrN0,https://www.thestreet.com/.image/t_share/MjExMzUxNTcyMzM5MjM4OTAw/cryptocurrency-bitcoin-virtual-money-golden-coin-2023-11-27-04-51-08-utc.jpg,Crypto,BTC
2025-03-10 17:08:19+00:00,USDT and USDC Stablecoins on Ethereum surge by $1.3B in the past 7 days,On-chain data from Lookonchain revealed that USDT and USDC Stablecoins on Ethereum increased by $1.3 billion. The analytic firm also noted that USDT and USDC Stablecoins on Hyperliquid decreased by $77 million.,https://www.msn.com/en-us/money/markets/usdt-and-usdc-stablecoins-on-ethereum-surge-by-1-3b-in-the-past-7-days/ar-AA1AD8dW,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1AD8di.img?w=1280&h=720&m=4&q=100,Cryptopolitan,ETH
2025-03-10 17:22:00+00:00,Ethereum Price Eye Bullish Breakout as This Pattern Develops,"Ethereum consolidates within a bullish diamond pattern and descending triangle as whales accumulate, signaling potential breakout moves.",https://coingape.com/ethereum-price-eye-bullish-breakout-as-this-pattern-develops/,https://coingape.com/wp-content/uploads/2025/03/screenshoteasy-56.png,Coingape,ETH
2025-03-10 17:33:00+00:00,Bitcoin Posts 12% Weekly Loss as Crypto Liquidations Top $700 Million,Crypto liquidations topped $700 million as Bitcoin posted a 12% weekly loss and markets fell deeper into turmoil.,https://decrypt.co/309366/bitcoin-weekly-loss-crypto-liquidations-top-700-million,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2024/02/bitcoin-btc-high-liquidity-scaled-gID_7.jpg,Decrypt,BTC
2025-03-10 17:34:00+00:00,Ethereum Testnet Sepolia Experiences Attack During Pectra Upgrade,"Ethereum Testnet Sepolia Faces Attack During Pectra Upgrade, however, ecosystem developers have developed a private solution to address it",https://www.crypto-news-flash.com/ethereum-testnet-sepolia-faces-attack/,https://www.crypto-news-flash.com/wp-content/uploads/2025/02/unnamed-61.jpg,Crypto News Flash,ETH
2025-03-10 17:35:32+00:00,"Best Crypto To Invest In: XRP, SOLANA, CARDANO, REMITTIX & ETHEREUM","The cryptocurrency market holds notable interest in XRP, SOL, ADA, ETH, and RTX for their unique attributes. However, RTX stands out as a superior option for borderless payment services.",https://www.msn.com/en-in/autos/photos/best-crypto-to-invest-in-xrp-solana-cardano-remittix-ethereum/ar-AA1ADeGE,https://feeds.abplive.com/onecms/images/uploaded-images/2025/03/10/6f69a76a58fbfda8fc5c05ce3fa24114174162811148325_original.jpg?impolicy=abp_cdn&imwidth=1200,ABP News,ETH
2025-03-10 18:00:00+00:00,Missed Bitcoin and Ethereum? Don't Miss Kaanch Network - The Next Crypto Breakout Opportunity,"In the world of cryptocurrency, one thing remains constant: timing is everything. Investors who entered Bitcoin in 2012 or Ethereum in 2015 saw life-changing re",https://www.analyticsinsight.net/cryptocurrency-analytics-insight/missed-bitcoin-and-ethereum-dont-miss-kaanch-network-the-next-crypto-breakout-opportunity,"https://media.assettype.com/analyticsinsight/2025-03-10/vv324vl6/Picture1.jpg?w=1200&ar=40:21&auto=format,compress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100",Analytics Insight,ETH
2025-03-10 18:05:00+00:00,"Bitcoin and Stock Market Collapse As Trump Doesn't Rule Out Recession, Says 'I Hate To Predict Things Like That'",Crypto and equities are plummeting on the weekly open amid President Trump's tariffs and refusal to rule out a recession this year.,https://dailyhodl.com/2025/03/10/bitcoin-and-stock-market-collapse-as-trump-doesnt-rule-out-recession-says-i-hate-to-predict-things-like-that/,https://dailyhodl.com/wp-content/uploads/2023/07/bank-us-recession.jpg,The Daily Hodl,BTC
2025-03-10 18:17:57+00:00,Californians warned of 'pig-butchering' scam from fraud cryptocurrency websites,"California consumers were warned Monday about confidence schemes from fraudulent cryptocurrency websites sometimes referred to as ""pig butchering"" scams. The typical pig butchering",https://www.msn.com/en-us/news/other/californians-warned-of-pig-butchering-scam-from-fraud-cryptocurrency-websites/ar-AA1ADvly,,KTLA,
2025-03-10 18:23:36+00:00,"Bitcoin Plunges Below $79,000: Why Are BTC, ETH, XRP Going Down?","Bitcoin (CRYPTO: BTC) has fallen below $79,000 on Monday, raising concerns among analysts who believe the downturn may not be over. With XRP (CRYPTO: XRP), Ethereum (CRYPTO: ETH) and other altcoins also under pressure,",https://www.msn.com/en-us/money/markets/bitcoin-plunges-below-79-000-why-are-btc-eth-xrp-going-down/ar-AA1ADEws,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ADows.img?w=1000&h=563&m=4&q=67,Benzinga,BTC
2025-03-10 18:24:00+00:00,"Cryptocurrencies Price Prediction: Ethereum, Bitcoin & Cryptos - American Wrap 10 March","Ethereum (ETH) is down 2% on Monday, trading near the $2,000 psychological level despite increased exchange net outflows. The sustained negative market sentiment is potentially coming from crypto exchange-traded funds (ETFs) investors who have continued to scale down their holdings.",https://www.fxstreet.com/cryptocurrencies/news/cryptocurrencies-price-prediction-ethereum-bitcoin-cryptos-american-wrap-10-march-202503101824,https://editorial.fxsstatic.com/miscelaneous/Screen+Shot+2025-03-10+at+1.51.46+PM-638772131172961881.png,FXStreet,ETH
2025-03-10 18:41:00+00:00,Anthony Scaramucci Predicts 'A Lot More Institutional Buying' of Bitcoin in Coming Months - Here's Why,Former White House Communications Director Anthony Scaramucci says institutional entities and potentially countries will likely be gobbling up Bitcoin (BTC) in the coming months.,https://dailyhodl.com/2025/03/10/anthony-scaramucci-predicts-a-lot-more-institutional-buying-of-bitcoin-in-coming-months-heres-why/,https://dailyhodl.com/wp-content/uploads/2024/07/More-Upside-for-BTC.jpg,The Daily Hodl,BTC
2025-03-10 18:45:00+00:00,Texas Set To Create First State-Run Bitcoin and Crypto Reserve After Passage of Senate Bill 21,Texas could become the first state to have a strategic Bitcoin (BTC) reserve following the passage of a new bill that allows it to invest in and manage crypto assets.,https://dailyhodl.com/2025/03/10/texas-to-create-first-state-run-bitcoin-and-crypto-reserve-after-passage-of-senate-bill-21/,https://dailyhodl.com/wp-content/uploads/2024/06/Leg-Down-for-Bitcoin.jpg,The Daily Hodl,BTC
2025-03-10 18:51:00+00:00,"Ethereum Price Crashes Below $2,000 - Here's Where It's Headed Next","We could still easily be looking at an Ethereum price above $10,000 by the end of the Trump administration. That could mean gains of 5-10x for steely nerved investors that pick up Ethereum between $1,000-$2,000.",https://cryptonews.com/news/ethereum-price-crashes-below-2000-heres-where-its-headed-next/,https://cimg.co/wp-content/uploads/2024/10/15052553/1728969953-ethereumetfs.jpg,Crypto News,ETH
2025-03-10 18:51:53+00:00,5 Facts About Canadian Prime Minister Mark Carney: From Bitcoin To Hockey,"Canada is expected to have a new prime minister with former central banker Mark Carney winning the country's Liberal Party election to replace outgoing Prime Minster Justin Trudeau, who announced his intention to step down in January.",https://www.msn.com/en-us/money/news/5-facts-about-canadian-prime-minister-mark-carney-from-bitcoin-to-hockey/ar-AA1ADypO,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AA1ADtyV.img?w=1024&h=563&m=4&q=70,Benzinga,BTC
2025-03-10 19:00:00+00:00,"Texas Senate passes Bitcoin reserve bill, New York targets memecoin rug pulls: Law Decoded",Utah's Senate passed its Bitcoin bill but scrapped a key provision that would've allowed its treasurer to invest in the cryptocurrency.,https://cointelegraph.com/news/texas-senate-passes-bitcoin-reserve-bill-new-york-targets-memecoin-rug-pulls-law-decoded,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-11/0193308c-d392-7d51-932c-5aa5f55868c1",Cointelegraph,BTC
2025-03-10 19:00:00+00:00,Sony's Aibo Robot Dog Is Back—In Ethereum NFT Form,"Nearly 10 million free Aibo NFTs have been minted on Soneium, Sony's Ethereum layer-2 network, granting them tokens that can't be traded.",https://decrypt.co/309372/sony-aibo-robot-dog-ethereum-nft,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/03/aibo-shutterstock-gID_7.png,Decrypt,ETH
2025-03-10 19:25:00+00:00,This is the latest U.S. state to drop plans for a strategic Bitcoin reserve,"On Friday, lawmakers in Utah, the Beehive State, passed new blockchain and cryptocurrency regulations, removing references to a Strategic Bitcoin Reserve that would have allowed the state to allocate up to 5% of funds to cryptocurrencies like Bitcoin.",https://www.thestreet.com/crypto/policy/this-is-the-latest-u-s-state-to-drop-plans-for-a-strategic-bitcoin-reserve,,TheStreet,BTC
2025-03-10 19:29:00+00:00,Strategy and crypto-peers slide as bitcoin falls back towards $80k,"Shares in Strategy, the bitcoin investor formerly known as MicroStrategy, are diving 7% after the price of bitcoin fell back towards the $80,000 level. Coinbase Global and Robinhood Markets, platforms",https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-and-nasdaq-eye-lower-open-as-growth-fears-linger/card/strategy-and-crypto-peers-slide-as-bitcoin-falls-back-towards-80k-gtyqf9E6eZCYaP6tFwNZ,,MarketWatch,BTC
2025-03-10 19:30:00+00:00,Bitcoin drops to $79K: Three reasons to brace for a BTC price crash,"Bitcoin wipes all gains since November 10, dropping to a low of $78,372 on Monday. The top three market movers for BTC are macroeconomic developments, Donald Trump's announcements on tariffs and the United States (US) equities performance and declining demand among institutional investors.",https://www.fxstreet.com/cryptocurrencies/news/bitcoin-drops-to-79k-three-reasons-to-brace-for-a-btc-price-crash-202503101930,https://editorial.fxsstatic.com/images/i/BTC-bearish-animal_Large.png,FXStreet,BTC
2025-03-10 19:30:00+00:00,"Crypto Price Predictions For March 2025 After US Crypto Summit: Bitcoin, Ethereum, Solana and More",The current price prediction in the market suggests that traders can accumulate tokens with high values at lower valuations because of the current bearish,https://www.cryptopolitan.com/crypto-price-predictions-for-march-2025-after-us-crypto-summit-bitcoin-ethereum-solana-and-more/,,Cryptopolitan,ETH
2025-03-10 19:39:00+00:00,Peter Schiff Criticizes MicroStrategy's Bitcoin Strategy Amid BTC Price Crash,"Peter Schiff warns MicroStrategy's Bitcoin strategy risks bankruptcy amid a 55% stock drop and rising debt as BTC dips to $79,000.",https://coingape.com/peter-schiff-criticizes-microstrategys-bitcoin-strategy-amid-btc-price-crash/,https://coingape.com/wp-content/uploads/2024/10/Peter-Schiff-Predicts-MSTR-Crash-How-Will-It-Affect-Bitcoin_.webp,Coingape,BTC
2025-03-10 19:44:00+00:00,"Bitcoin Drops Below $80,000, Crypto Prices Slide","Bitcoin was supposed to boom under a crypto-friendly Trump administration, but prices have tumbled 25% since hitting an all-time high on Inauguration Day. The largest cryptocurrency slid to about $79,",https://www.wsj.com/livecoverage/stock-market-today-dow-nasdaq-sp500-03-10-2025/card/bitcoin-drops-below-80-000-crypto-prices-slide-Iz1ydHhpnF28faX8O0wc,https://images.wsj.net/im-15884333,The Wall Street Journal,BTC
